Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615136673.715572118,15.9881,-1.77349,26.6866,-0.234456,0.00944127,-0.680536
1615136673.755955934,19.3251,-2.69989,27.5545,-0.614562,0.590232,-4.63558
1615136673.757062911,18.8283,-3.57171,26.6451,-0.615674,-0.107012,-4.15686
1615136673.758147954,18.8873,-2.40227,26.7495,-1.79514,0.0687479,-4.98802
1615136673.799887895,24.1726,-3.60062,28.1613,-1.66147,1.02811,-6.25463
1615136673.800990104,23.7369,-3.55239,27.2269,-2.27386,0.549661,-6.03801
1615136673.802078008,23.7,-3.56686,27.1805,-2.71193,0.551186,-5.55975
1615136673.804177045,24.0891,-3.06882,27.6883,-3.10654,1.38236,-5.91111
1615136673.805214881,23.7157,-3.08499,26.8609,-2.71586,0.86065,-5.86989
1615136673.849453926,26.7222,-3.18623,26.9394,-2.20075,1.6584,-5.80775
1615136673.852870941,27.0348,-3.18481,27.6303,-1.94042,2.44686,-5.94073
1615136673.855041027,26.3116,-2.80633,26.5059,-2.3785,1.57675,-5.85598
1615136673.896714925,28.1217,-3.06511,25.4021,-2.63688,2.34627,-3.94816
1615136673.899269104,28.2787,-3.01612,24.7777,-1.85256,1.82535,-4.51692
1615136673.901295900,31.0177,-2.64672,25.7154,-2.64563,2.78347,-3.75042
1615136673.940099000,32.1567,-2.49782,23.3802,-0.233405,2.65214,-1.91483
1615136673.941294908,32.0456,-3.03684,23.4799,-0.0591334,2.61119,-1.17329
1615136673.942511081,31.9474,-2.70255,23.5332,-1.36877,2.83227,-0.649935
1615136673.984288930,33.4495,-1.40687,21.0571,0.246808,3.01377,1.26379
1615136673.985939025,33.21,-1.24199,20.9921,0.596388,3.05969,1.35267
1615136673.987289905,32.4545,-1.54092,20.2311,0.72788,2.36301,1.79091
1615136674.28076887,34.4467,-0.171505,18.831,0.862737,3.01976,2.27576
1615136674.29232978,34.4573,-0.736659,18.7695,0.863248,3.19608,3.06316
1615136674.30299901,34.1833,-0.355383,18.5169,0.689296,3.19785,3.19604
1615136674.36217927,34.2463,-1.93245,18.5955,0.391953,3.07102,3.85178
1615136674.37596940,33.8508,-1.16745,18.3435,0.785401,3.07262,3.15566
1615136674.80351114,37.3569,-1.62146,15.416,1.53063,3.1615,3.77801
1615136674.81684112,37.2425,-1.68892,15.3908,2.14246,3.11912,3.95459
1615136674.82684040,36.9943,-0.604204,15.1589,1.1396,3.03348,3.21399
1615136674.124579906,38.5182,-0.9186,12.8387,0.401112,2.6923,2.30713
1615136674.126276016,38.2588,-0.754212,12.2351,-0.0787378,2.30103,2.13345
1615136674.127357006,38.0693,-0.822187,12.6327,0.183241,2.5646,1.9162
1615136674.168195009,39.818,-0.287898,10.489,0.578205,2.45037,0.480983
1615136674.169732093,39.2941,-0.249198,10.1495,0.534821,2.19066,0.00127412
1615136674.170800924,38.8678,-0.49712,10.0048,0.709606,2.10553,-0.260325
1615136674.212393999,40.7382,-0.781543,7.45543,0.316888,2.16637,-0.870001
1615136674.214200019,40.2692,-0.226295,7.71504,-0.38141,2.21274,-1.00113
1615136674.215497016,39.931,-0.211064,7.78558,-0.119639,2.2593,-1.3939
1615136674.256391048,41.6848,-0.993767,6.12386,0.0111414,2.2818,-1.78853
1615136674.257930040,40.9863,-0.412171,5.71637,-0.294387,1.97945,-2.26903
1615136674.259552955,42.3334,-0.430674,5.09652,-0.0326499,2.11368,-2.57499
1615136674.300200939,43.8337,-0.951135,3.20118,-0.556445,2.26976,-2.57995
1615136674.301578998,43.6846,-1.34734,3.31485,-0.294902,2.44823,-2.44963
1615136674.302691936,43.6295,-1.26744,3.72018,-0.557019,2.80185,-2.49389
1615136674.348156929,45.2247,-1.21795,2.68065,-0.471134,3.44675,-2.49773
1615136674.349699020,44.9588,-1.42872,2.48935,-0.471475,3.32125,-2.19268
1615136674.351151943,44.6955,-1.34516,2.73484,-0.384444,3.50137,-2.19299
1615136674.392296075,45.9993,-1.54387,0.945179,-0.43151,3.54551,-1.58611
1615136674.393563032,45.2734,-1.15032,0.208345,-0.606405,2.72109,-1.63029
1615136674.394515991,45.1545,-1.46781,0.612699,-0.912471,3.16273,-1.10712
1615136674.435934066,45.8714,-0.871143,-1.82429,-0.826043,2.59819,-0.323379
1615136674.436512947,46.039,-1.33048,-1.21761,-0.477274,3.43241,-0.148527
1615136674.437048912,45.6476,-0.759786,-1.06311,-0.5648,3.43809,-0.628578
1615136674.479883909,50.2634,-0.549803,-3.59216,-0.916229,3.90848,-0.145769
1615136674.480508089,49.8205,-0.858002,-4.20733,-0.742249,3.52151,0.334457
1615136674.480931997,49.766,-1.14321,-3.43426,-0.873786,4.09543,0.771111
1615136674.488260984,49.3247,-1.54883,-3.49008,-0.0449156,3.88348,0.771589
1615136674.488950014,48.9651,-0.967942,-3.72666,-1.09273,3.45264,0.815442
1615136674.531892061,50.9557,-0.341904,-6.12141,-0.74641,3.04126,0.250101
1615136674.532563924,50.841,-0.916184,-5.8856,-0.572218,3.08983,0.556335
1615136674.533065080,50.7248,-0.801729,-5.59982,-0.528849,3.44448,0.557146
1615136674.576734066,51.6773,-1.2013,-7.65316,-1.35855,3.21752,0.73852
1615136674.579363107,51.6134,-1.16071,-7.5304,-0.922568,3.17936,0.25945
1615136674.581886053,53.7565,-1.52458,-7.97207,-0.442929,3.66574,0.522112
1615136674.620645046,55.9285,-1.6245,-8.75765,-1.84467,3.49529,0.307737
1615136674.622195005,55.8636,-1.92427,-8.40786,-2.19524,3.4585,0.656636
1615136674.624834060,55.438,-0.991096,-8.52739,-2.1529,3.11582,-0.173128
1615136674.664453029,58.0588,-2.10882,-8.84855,-1.50589,3.33402,-0.00545383
1615136674.665179014,57.7714,-2.36983,-8.93235,-1.15761,3.12184,0.300588
1615136674.665653944,57.1428,-2.03412,-9.59177,-1.02714,2.47177,-0.309804
1615136674.708291053,59.2324,-1.50223,-10.8998,-1.51639,2.46163,-0.0513518
1615136674.710047006,58.9751,-1.68802,-10.8469,-0.382051,2.37873,-0.574393
1615136674.711862087,59.0731,-1.50242,-10.2879,-1.21181,2.73305,-0.31213
1615136674.753210067,61.3952,-0.7836,-12.4027,-0.822571,1.80244,-1.10352
1615136674.756467103,61.5149,-1.84283,-11.9063,-0.342919,2.06765,-0.404908
1615136674.758590936,61.1119,-1.62868,-12.0762,-0.168242,1.41505,-0.840732
1615136674.796221017,63.2768,-0.244217,-12.5424,0.265838,1.30758,-1.71802
1615136674.797686100,63.3021,-0.35716,-12.1428,0.178592,1.52823,-1.50041
1615136674.799280881,64.5629,-1.61537,-13.5258,0.489241,1.87465,-1.19584
1615136674.840517997,66.4049,-1.72824,-15.7676,0.882407,1.01595,-0.937536
1615136674.843317031,66.4043,-1.5835,-15.2319,0.359172,1.32283,-0.893625
1615136674.846429109,66.3821,-1.70297,-15.1494,0.534011,1.32441,-0.850276
1615136674.850229978,66.133,-0.700549,-15.0847,0.141351,1.23914,-1.63722
1615136674.854327917,64.7882,-1.69415,-14.1392,0.796361,1.86197,-0.769505
1615136674.857170104,64.7477,-1.3056,-13.9935,0.797014,2.25855,-1.11821
1615136674.859543085,64.1011,-0.826391,-14.3727,0.230023,1.6939,-1.11814
1615136674.884493112,67.3809,-0.596941,-17.0596,-0.0317325,1.39055,-1.33673
1615136674.886228084,67.5661,-1.10545,-16.3194,0.0989609,2.00506,-1.03224
1615136674.932236909,69.933,-1.31383,-18.6056,0.404581,1.93432,-0.863652
1615136674.933700084,69.2552,-0.760826,-18.4483,0.710692,1.89401,-1.73644
1615136674.935163021,68.8147,-0.780533,-18.1014,0.0999078,1.98454,-1.3
1615136674.976644992,70.1576,-0.925977,-20.3287,-1.0809,1.92696,-1.17573
1615136674.978167057,69.4,-2.14224,-20.0348,-1.03332,2.36084,-0.91573
1615136674.979768037,70.5094,-2.61538,-21.4303,-0.641332,2.27805,-0.78598
1615136675.20064115,70.6926,-1.78123,-22.7979,-1.52144,2.06431,-1.35612
1615136675.21455049,70.5591,-2.2596,-22.1214,-1.2172,2.41869,-1.13949
1615136675.23483037,70.4354,-2.66307,-21.7298,-1.61136,2.64279,-0.92286
1615136675.63991069,71.3579,-3.44217,-23.6897,-1.26824,2.0168,-0.532762
1615136675.64759969,71.1628,-3.42149,-23.8075,-1.44369,2.02021,-0.488994
1615136675.65515995,70.8559,-3.9193,-23.6551,-0.964531,2.2424,-0.271014
1615136675.71927070,70.6824,-3.68054,-23.5949,-1.6203,2.24672,-0.40286
1615136675.72515010,70.7719,-2.82797,-22.4297,-1.22865,2.90827,-1.4954
1615136675.116173982,70.7255,-3.3522,-24.3447,-2.01797,2.83648,-1.50103
1615136675.116923093,70.4193,-2.95103,-24.8693,-2.63062,2.05578,-1.67607
1615136675.117381095,70.1563,-3.37729,-24.0524,-2.54527,2.27894,-1.19666
1615136675.163888931,71.0874,-3.65495,-26.6523,-1.06807,1.25151,-1.33195
1615136675.164520025,70.7909,-3.10418,-26.4958,-1.50556,1.34109,-1.50782
1615136675.165111064,70.9087,-3.38494,-25.4981,-1.20131,2.04362,-1.46586
1615136675.208024024,70.3748,-2.90627,-27.2447,-0.683668,0.966761,-2.08418
1615136675.208667039,70.2394,-2.39972,-26.9031,-0.335001,1.18726,-2.65373
1615136675.209323883,70.2169,-2.73254,-26.5097,-1.03404,1.45168,-2.0441
1615136675.252043008,68.9309,-4.9994,-27.3138,-0.374642,0.705495,-1.44164
1615136675.253115892,68.6194,-4.92502,-27.0625,-0.287299,0.880097,-1.44148
1615136675.254003047,68.5832,-4.72088,-27.0001,-0.330998,0.836861,-1.79126
1615136675.296156883,68.611,-5.02527,-27.8288,-0.550524,0.619221,-1.57992
1615136675.297317981,68.6233,-4.70187,-27.1315,-0.899965,0.837981,-1.97311
1615136675.298856019,68.9514,-3.59638,-27.3157,-0.376512,1.05824,-3.10937
1615136675.300206899,68.6502,-3.82314,-27.5401,0.103313,0.710242,-3.0244
1615136675.301376104,68.5549,-4.45345,-27.6203,0.190332,0.842084,-2.19745
1615136675.344299077,68.8583,-4.12183,-27.9311,0.88981,0.842736,-2.72527
1615136675.346160888,68.3649,-4.0425,-28.3409,0.584812,0.624974,-2.85796
1615136675.347897052,67.9145,-4.69199,-28.8216,0.14841,0.0562054,-2.03057
1615136675.388209104,67.1259,-5.51807,-29.5741,0.852189,-0.00155451,-1.77603
1615136675.388911962,67.319,-5.98427,-29.1701,1.28949,0.346393,-1.9081
1615136675.389430999,66.8866,-5.05218,-29.5656,1.15947,-0.135398,-2.52112
1615136675.431996107,67.3035,-5.48222,-29.9919,1.20907,0.426692,-1.87347
1615136675.433079957,67.3321,-5.59064,-29.7918,1.25363,0.425903,-1.9183
1615136675.434155941,66.9933,-5.78731,-30.14,1.47271,0.0313439,-1.65806
1615136675.476809024,66.7694,-5.9595,-31.2098,1.69697,0.149916,-2.01198
1615136675.479326963,66.9317,-6.33786,-31.1501,0.606787,0.279365,-1.75063
1615136675.481174945,66.9038,-5.39251,-30.7638,0.301757,0.322465,-2.31905
1615136675.519937992,67.0667,-7.01528,-32.1016,-0.604263,0.346693,-1.71757
1615136675.520673036,67.0722,-7.80784,-31.8338,0.443704,0.21423,-1.97887
1615136675.521254062,66.042,-7.63818,-31.9138,0.662786,-0.224795,-2.10954
1615136675.563990116,65.98,-8.24961,-31.8455,0.227992,0.645067,-1.90155
1615136675.564800977,66.1632,-8.1488,-31.6308,-0.557546,0.426559,-2.12031
1615136675.565391063,65.9315,-8.2663,-31.5183,-1.4746,0.207598,-2.16438
1615136675.608525037,65.3007,-8.62505,-32.185,-1.21897,0.12272,-1.7381
1615136675.611126899,65.0784,-7.87209,-32.2746,-1.08872,0.122353,-2.43777
1615136675.613524913,65.3733,-8.34599,-31.5762,-1.04585,0.733953,-2.00228
1615136675.652044057,65.0073,-10.0903,-31.5006,-0.125322,0.858424,-1.05025
1615136675.652786016,64.5763,-9.17171,-31.4544,-0.343568,0.684479,-1.92416
1615136675.653444051,64.1477,-8.78292,-31.6344,-0.561891,0.466436,-2.40499
1615136675.696021080,64.8491,-8.50685,-31.5731,-0.390353,0.862804,-1.80318
1615136675.696749925,65.0218,-8.26232,-30.9293,-0.521518,0.994933,-1.93483
1615136675.697320938,64.8799,-8.64042,-30.7342,-0.434368,0.733137,-1.62936
1615136675.740216970,64.974,-8.50285,-32.1206,0.833063,0.431959,-1.81369
1615136675.741211891,65.0613,-8.13642,-31.7082,-0.170332,0.649535,-1.46436
1615136675.741966009,65.0921,-8.30455,-31.5867,0.57223,0.604962,-1.37635
1615136675.784038066,64.505,-8.07073,-32.3123,0.099445,0.462251,-2.38916
1615136675.784924030,64.3002,-9.56393,-32.4602,0.143402,0.0667589,-0.904359
1615136675.785670042,64.365,-8.46148,-32.3679,0.449703,0.152453,-1.86412
1615136675.828466892,65.3176,-8.58663,-32.2249,0.71286,-0.0713315,-2.13632
1615136675.830799102,65.5726,-8.37877,-31.803,0.0587071,0.101576,-1.87448
1615136675.833031892,65.5043,-9.234,-31.2453,-0.0285943,0.318446,-1.04566
1615136675.874917030,65.9687,-9.08043,-31.6266,0.234963,-0.131195,-1.75008
1615136675.876766920,66.1303,-8.70515,-31.9488,0.104486,-0.351726,-2.14326
1615136675.877717971,66.0898,-8.32584,-31.5581,0.104582,-0.484765,-2.14473
1615136675.916003942,65.2582,-10.1724,-31.8511,-0.851732,-0.514361,-1.71392
1615136675.916976928,64.7289,-9.69143,-32.0682,-0.808341,-1.08541,-2.28186
1615136675.917896986,65.3211,-9.62624,-32.0157,-1.33298,-0.607425,-2.1528
1615136675.959932088,65.7684,-10.6341,-32.3753,-0.506988,-0.846874,-1.41495
1615136675.960875034,65.5884,-11.1488,-32.3317,0.36622,-1.11296,-1.58967
1615136675.961626052,65.7636,-11.9095,-31.5866,-0.201242,-0.723601,-0.979757
1615136676.4110097,66.3692,-11.1456,-31.0848,-1.82022,-0.177042,-1.55105
1615136676.5214929,66.4685,-11.3105,-30.9034,-1.3847,-0.135284,-1.28912
1615136676.5916118,65.7982,-12.1966,-31.5478,-0.468696,-0.837326,-0.634553
1615136676.47995090,64.9692,-12.8006,-31.4233,-2.21494,-0.822376,-0.3329
1615136676.49009084,64.7546,-12.9777,-31.2987,-1.42999,-0.695398,-0.680532
1615136676.49716949,64.6895,-12.522,-31.1922,-1.4307,-0.567738,-0.767323
1615136676.92488050,64.9797,-11.256,-31.6623,-1.1317,-0.849936,-1.16393
