Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615140455.796186779,-64.7645,-38.8037,-2.42534,0.0537876,0.0537286,0.970291,0.229687,-0.00521004,-0.000979575,-0.000195329,-0.00854734,0.00209646,0.0170704
1615140455.801082593,-64.7647,-38.8037,-2.42541,0.0537664,0.0537287,0.970299,0.229657,-0.00430352,-0.000622633,0.000980754,-0.00156472,0.0090778,0.0109639
1615140455.805961880,-64.7647,-38.8036,-2.42551,0.0537611,0.0537119,0.97031,0.229615,-0.00505074,-0.00121153,-0.000642719,-0.00680125,0.00122387,0.0144551
1615140455.810880600,-64.7646,-38.8037,-2.4254,0.0537638,0.0536882,0.970327,0.229547,-0.0051844,-0.00257933,-0.0013481,-0.00854769,-0.00226667,0.0214394
1615140455.815802189,-64.7647,-38.8035,-2.42564,0.0537572,0.0536912,0.970346,0.229471,-0.00467571,-0.00364862,0.000116639,0.00105185,0.00384211,0.0223184
1615140455.820721340,-64.7647,-38.8038,-2.42522,0.0537637,0.0536872,0.970364,0.229394,-0.00574932,-0.00249418,-0.000984121,-0.000692424,-0.00226637,0.0197058
1615140455.825649778,-64.7643,-38.8037,-2.4253,0.0537507,0.0537121,0.970385,0.2293,-0.00479656,-0.00409466,0.00108587,0.00890702,0.0082058,0.0223331
1615140455.830417067,-64.7646,-38.8036,-2.42529,0.0537129,0.053723,0.970402,0.229234,-0.00431404,-0.000239405,0.00280666,0.000184401,0.01606,0.00663265
1615140455.835456659,-64.7648,-38.8034,-2.42562,0.0537015,0.0537298,0.97042,0.229159,-0.0057667,-0.00076487,0.00108632,0.00105761,0.00471545,0.00838834
1615140455.840208731,-64.7644,-38.8037,-2.42508,0.0536908,0.0537398,0.970445,0.229053,-0.00593154,-0.00341404,0.00191902,0.00280163,0.00558823,0.0197447
1615140455.845260838,-64.7643,-38.8035,-2.42531,0.0536895,0.0537255,0.970473,0.228939,-0.0066949,-0.00291609,0.000182526,-0.00592392,-0.000520377,0.0197558
1615140455.850121784,-64.7645,-38.8034,-2.42534,0.0536799,0.0537389,0.970494,0.22885,-0.00616394,-0.00205449,0.00114349,0.00367863,0.00471557,0.00929841
1615140455.854965064,-64.7641,-38.8034,-2.4253,0.0536719,0.0537324,0.970512,0.228776,-0.00673296,-0.000571941,0.000955818,-0.00417361,0.0020975,0.00581771
1615140455.859898671,-64.7649,-38.8024,-2.42508,0.0536067,0.0537947,0.970532,0.228692,-0.00439524,-0.00282919,0.00384858,-0.00239736,0.0125986,0.0110591
1615140455.864910468,-64.7649,-38.8022,-2.42532,0.0535587,0.0538168,0.970549,0.228627,-0.00339513,-0.00243222,0.00487797,0.00371299,0.0204526,0.00670581
1615140455.869686374,-64.7651,-38.8024,-2.4249,0.0535358,0.0538235,0.970563,0.228572,-0.00441245,-0.00204288,0.00160121,0.000222606,0.0099806,0.00845697
1615140455.874639570,-64.7651,-38.8023,-2.42511,0.0535254,0.0538473,0.97058,0.228493,-0.00458585,-0.00580593,0.000568367,0.00894684,0.00736263,0.0224257
1615140455.879562397,-64.765,-38.8024,-2.42481,0.0535056,0.0538637,0.970601,0.228407,-0.00463629,-0.00711002,0.00199167,0.00545545,0.0108533,0.0276644
1615140455.884426863,-64.765,-38.8021,-2.42538,0.0535085,0.0538702,0.970605,0.228386,-0.00563348,-0.00190643,9.56725e-05,0.00284248,-0.000491307,0.00410404
1615140455.889345724,-64.765,-38.8021,-2.42534,0.0535214,0.0538692,0.970608,0.228371,-0.00600334,-0.0020301,-0.00111773,0.00109661,-0.00485463,0.0067216
