Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615139033.590805187,-0.0568363,1.49333,-0.749864,0.105043,-0.00187084,0.562796,0.819892,-0.000794286,0.00284267,-0.00489104,0.00812203,0.0151791,-0.00598887
1615139033.595782378,-0.0567219,1.49346,-0.749995,0.105023,-0.0018662,0.562756,0.819922,-0.000676591,0.00525119,-0.00672638,-0.00496866,0.00645137,-0.00861475
1615139033.600688700,-0.056762,1.49344,-0.750115,0.105017,-0.00184996,0.562732,0.81994,-0.000272599,0.00246077,-0.00639174,0.00288216,0.00819551,0.000107773
1615139033.605633260,-0.0563385,1.49342,-0.749487,0.105093,-0.00181404,0.56266,0.819979,-0.000945721,0.00314012,-0.00709772,0.00903315,0.00468763,-0.011248
1615139033.610511927,-0.05632,1.49331,-0.749308,0.105107,-0.00181848,0.562616,0.820007,-0.00194305,0.00235849,-0.00959126,0.00466747,-0.00404031,-0.00689184
1615139033.615380469,-0.0563561,1.49341,-0.749429,0.105094,-0.00180345,0.562581,0.820033,-0.000394241,0.00274223,-0.00745018,0.000302135,0.00904836,-0.00428104
1615139033.620308434,-0.0563225,1.49318,-0.749087,0.105095,-0.00182011,0.562556,0.82005,-0.00183117,0.00154413,-0.0103985,-0.00231877,-0.00404292,0.0026934
1615139033.625209265,-0.0566471,1.49326,-0.749283,0.105102,-0.00182608,0.562505,0.820084,-0.00140871,0.00306894,-0.0107185,0.00204546,-0.00317165,-0.00952977
1615139033.630093417,-0.0564341,1.4933,-0.749337,0.105098,-0.00180805,0.562462,0.820114,-3.57366e-05,0.00200687,-0.00800896,0.00378842,0.00817152,-0.00604583
1615139033.635012925,-0.0566141,1.4934,-0.749515,0.105085,-0.00181036,0.562415,0.820148,-0.00101394,0.00354371,-0.00927588,-0.0040666,0.00293415,-0.00867213
1615139033.639933415,-0.0563532,1.4932,-0.749329,0.105077,-0.00183614,0.562368,0.820182,-0.00201461,0.00400601,-0.0111347,-0.00755948,-0.00579399,-0.00606206
1615139033.644820150,-0.0562925,1.49323,-0.749246,0.105064,-0.00182875,0.562336,0.820205,-0.000933027,0.00210295,-0.00902352,-0.00145376,0.00729447,4.05581e-05
1615139033.649771784,-0.0565958,1.49326,-0.749337,0.105076,-0.00180851,0.562324,0.820212,-0.000949885,-0.00165163,-0.0100636,0.0107599,0.00642028,0.00963503
1615139033.654650877,-0.0566376,1.49344,-0.749715,0.105084,-0.00180912,0.562275,0.820244,-0.00123589,0.000876027,-0.0113606,0.00465074,0.000309386,2.38582e-05
1615139033.659581091,-0.0565751,1.49338,-0.749597,0.105083,-0.00178741,0.562223,0.82028,0.000113212,0.000792902,-0.00902216,0.00726605,0.0099062,1.26374e-05
1615139033.664444388,-0.0564923,1.49332,-0.749549,0.105106,-0.00178945,0.56215,0.820327,-0.000974555,0.00248948,-0.0126422,0.00901046,-0.00405896,-0.00872556
1615139033.669328081,-0.0567839,1.49357,-0.749994,0.105121,-0.00179134,0.562076,0.820376,-0.000753107,0.00248457,-0.0119608,0.00638995,-0.00231616,-0.00961068
1615139033.674250460,-0.0568013,1.49343,-0.749876,0.105126,-0.001805,0.562004,0.820424,-0.00152696,0.00294296,-0.0113661,0.000278541,-0.00406389,-0.00875062
1615139033.679128311,-0.0568728,1.49352,-0.749923,0.105125,-0.00182204,0.561952,0.82046,-0.0015319,0.00235719,-0.0105512,-0.0023435,-0.0031935,-0.000907911
1615139033.684046017,-0.0567,1.49357,-0.749998,0.105132,-0.00181811,0.561896,0.820498,-0.00111453,0.0022394,-0.00995564,0.00550802,0.00204004,-0.00179054
1615139033.689055904,-0.0569443,1.49348,-0.749925,0.105162,-0.00180397,0.561823,0.820544,-0.00119679,0.00323713,-0.0116936,0.0142342,-0.000580228,-0.0113988
1615139033.693852810,-0.057032,1.49359,-0.750156,0.105192,-0.00177677,0.56179,0.820563,-4.75408e-05,0.00101558,-0.0100078,0.0185934,0.00378156,-6.06352e-05
1615139033.698768907,-0.0568992,1.49347,-0.74996,0.105202,-0.00175808,0.561773,0.820573,0.000131135,-0.000421156,-0.00799759,0.00986319,0.00639794,0.00865649
1615139033.703606579,-0.0566755,1.4935,-0.750041,0.105223,-0.00173714,0.561719,0.820608,-0.000128789,0.00224606,-0.00731121,0.0133549,0.00377805,-0.00705978
1615139033.708585221,-0.0569643,1.49353,-0.750091,0.105211,-0.00175114,0.561643,0.820661,-0.00064025,0.00652625,-0.00903471,-0.00671624,-0.00145974,-0.0175445
1615139033.713433784,-0.0570425,1.49369,-0.750369,0.10523,-0.00176128,0.561592,0.820694,-0.0014138,0.0028688,-0.01114,0.00549683,-0.00669743,-0.00620544
1615139033.718341541,-0.0572158,1.49379,-0.750569,0.105233,-0.00176107,0.561553,0.82072,-0.000705634,0.00280296,-0.00899673,0.00287559,0.00115478,-0.000105729
1615139033.723217230,-0.0563556,1.49338,-0.749469,0.10531,-0.00174168,0.561475,0.820763,-0.00100279,0.00262679,-0.0080093,0.000307796,-0.00147896,-0.00448699
1615139033.728155715,-0.0562812,1.49326,-0.749291,0.105325,-0.00171748,0.561421,0.820799,-9.08277e-05,0.00192191,-0.00656542,0.0116517,0.00550073,-0.00972849
1615139033.733031398,-0.056345,1.49363,-0.749854,0.105343,-0.00169707,0.561377,0.820827,-0.000529906,0.00119245,-0.00742309,0.0116496,0.00375401,-0.00711723
1615139033.737966116,-0.0563966,1.49357,-0.749746,0.105335,-0.00166762,0.561356,0.820842,0.000369339,0.000406419,-0.00553925,0.00553745,0.013352,0.00247447
1615139033.742850593,-0.056574,1.49357,-0.749822,0.105333,-0.00165673,0.56136,0.820839,0.000216702,-0.00165891,-0.0068666,0.00378876,0.00636963,0.012941
1615139033.747828186,-0.0564066,1.49334,-0.749517,0.105302,-0.0017019,0.561359,0.820844,-0.000753512,0.00186267,-0.00943221,-0.0197726,-0.00672088,0.00682484
1615139033.752685111,-0.0563618,1.4935,-0.749709,0.105276,-0.00169236,0.561341,0.820859,0.000558851,0.00362336,-0.00597963,-0.00668011,0.00898681,-0.0071365
1615139033.757572049,-0.0562903,1.49358,-0.749868,0.105283,-0.00169475,0.561312,0.820879,-0.00112325,0.00454658,-0.00892228,0.00117474,-0.00323066,-0.0123717
1615139033.762524363,-0.0562531,1.4935,-0.749783,0.10533,-0.00168856,0.561308,0.820875,-0.00198809,0.00121843,-0.0110766,0.0168812,-0.00933906,-0.00364057
1615139033.767476688,-0.056314,1.49361,-0.749996,0.105332,-0.00169278,0.56132,0.820867,-0.00152592,0.00252954,-0.010042,-0.000572357,-0.00235727,0.000721638
1615139033.772368489,-0.0565384,1.49362,-0.750017,0.105318,-0.00167134,0.561349,0.820849,5.04021e-05,0.00124373,-0.00695186,0.000299443,0.0107331,0.00770545
1615139033.777264678,-0.0565897,1.49353,-0.749903,0.105302,-0.00166469,0.561379,0.82083,0.000307119,0.00131135,-0.00755457,-0.00406344,0.00637033,0.0085798
1615139033.783059658,-0.0567385,1.49358,-0.750074,0.105289,-0.00166282,0.561389,0.820825,0.000194598,0.00248012,-0.00830736,-0.00318905,0.00287991,0.00159991
1615139033.787074599,-0.0566928,1.49344,-0.749858,0.105292,-0.00166118,0.56138,0.820831,-0.000394014,0.00394103,-0.00880445,0.00117591,-0.000610717,-0.00625302
1615139033.791971371,-0.0566779,1.4936,-0.750019,0.105304,-0.00166208,0.561392,0.820821,-0.00111501,0.00139235,-0.0090328,0.00466357,-0.00235618,0.00770966
1615139033.796931688,-0.0566422,1.49333,-0.749778,0.105307,-0.00168165,0.561397,0.820817,-0.00199458,0.00355797,-0.0104337,-0.00318978,-0.00671956,0.00421709
1615139033.801777322,-0.0566577,1.49354,-0.75007,0.105302,-0.00166318,0.561398,0.820817,0.000210677,0.00312041,-0.00714881,0.00291894,0.00811549,0.00247173
1615139033.806661767,-0.0564944,1.49349,-0.749992,0.105303,-0.00166073,0.561412,0.820808,-1.29002e-05,0.00101372,-0.00813343,0.00204404,0.00200644,0.0111962
1615139033.811565329,-0.0567265,1.49355,-0.750102,0.105324,-0.00163906,0.561417,0.820802,0.00069964,0.00102563,-0.00764051,0.0133886,0.0037512,0.00857769
1615139033.816506549,-0.056652,1.49342,-0.749909,0.105324,-0.00162693,0.561423,0.820797,0.000879471,0.00175373,-0.00691016,0.00465968,0.00636816,0.0138068
