Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615139363.814539457,-2.24421,1.69235,-0.67782,0.0790454,0.0190994,0.663373,0.743857,-0.0165663,0.0133765,0.0125196,0.0110058,-0.00664927,-9.11143e-05
1615139363.819400464,-2.24435,1.69243,-0.678053,0.0790581,0.0191032,0.663439,0.743796,-0.0163206,0.0138828,0.0132109,0.00315352,-0.00402979,0.00428518
1615139363.824320869,-2.24441,1.69231,-0.677912,0.0791001,0.0191401,0.663464,0.743769,-0.0159894,0.0117692,0.0136946,0.022353,-0.000538605,0.0042936
1615139363.829187216,-2.24459,1.69237,-0.678087,0.0791424,0.0191578,0.663423,0.7438,-0.0163727,0.0116281,0.0122733,0.019733,-0.00403084,0.0034093
1615139363.834113828,-2.24443,1.69187,-0.677416,0.0791755,0.0191728,0.663391,0.743825,-0.0161676,0.0088172,0.0128084,0.0171092,-0.000542469,0.017356
1615139363.838944061,-2.24469,1.692,-0.677707,0.0791777,0.0191758,0.663335,0.743875,-0.0158309,0.0118308,0.0139007,0.00488923,0.00469052,0.0129706
1615139363.843847057,-2.24461,1.69175,-0.677389,0.0791769,0.0191843,0.663277,0.743926,-0.0155343,0.0120237,0.0135801,0.00488712,0.00643319,0.00771691
1615139363.848767177,-2.24463,1.69169,-0.67728,0.079179,0.0192076,0.663242,0.743957,-0.0144313,0.0125059,0.0129286,0.00837735,0.00817721,0.00159952
1615139363.853689900,-2.2451,1.6917,-0.677418,0.0791699,0.0191998,0.663243,0.743957,-0.0146143,0.0133688,0.0114093,-0.00471273,0.000323157,0.00159624
1615139363.858589240,-2.24511,1.69187,-0.677621,0.0791815,0.0192217,0.663319,0.743888,-0.0140728,0.00686875,0.012711,0.00924736,0.00381481,0.0216792
1615139363.863445520,-2.24471,1.69156,-0.677212,0.0791277,0.0192198,0.663445,0.743781,-0.0134372,0.00832122,0.014781,-0.0186753,0.0134159,0.0251831
1615139363.868405059,-2.24481,1.69158,-0.677321,0.079104,0.0192106,0.663556,0.743685,-0.0154711,0.0104236,0.0113423,-0.0116884,0.00207315,0.0156052
1615139363.873322954,-2.24505,1.69154,-0.677377,0.0791052,0.0191799,0.66364,0.74361,-0.0167435,0.0105464,0.00789712,-0.00906846,-0.0101428,0.0182367
1615139363.878129555,-2.24494,1.69142,-0.677213,0.079112,0.0191826,0.663707,0.74355,-0.0149363,0.00541213,0.0102275,0.00401859,0.00120197,0.0339487
1615139363.883139914,-2.24498,1.69123,-0.676956,0.0790909,0.0191626,0.663726,0.743536,-0.0137554,0.00946276,0.011054,-0.00994264,0.00207392,0.0217231
1615139363.887973092,-2.24513,1.69142,-0.677259,0.0790886,0.0191348,0.663719,0.743543,-0.014075,0.0115546,0.009463,-0.00732273,-0.00665335,0.00775628
1615139363.892921763,-2.24398,1.69053,-0.678003,0.0790996,0.0191317,0.663727,0.743534,-0.0137403,0.00964587,0.0106533,-0.00817785,0.00206717,0.0121147
