Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136670.349226938,0.854936,3.52983,-0.90312,0.0786531,0.0744046,0.981219,-0.159646,0.000205158,0.00422725,-0.0048311,-0.00187274,-0.00460811,0.0119072
1615136670.354186882,0.854691,3.52995,-0.903323,0.0786697,0.0743743,0.981224,-0.159621,0.000331278,0.00696841,-0.00489062,-0.0114718,-0.00373575,0.00578993
1615136670.359112624,0.854481,3.52981,-0.902541,0.0786907,0.0744046,0.981226,-0.159587,-0.000109384,0.00795424,-0.00449972,0.000764182,-0.00461928,-0.00381295
1615136670.363981373,0.85456,3.52968,-0.9023,0.0786908,0.074422,0.981222,-0.159603,0.000260828,0.00426959,-0.00449248,0.00861458,-0.000256096,0.0118939
1615136670.368919570,0.854467,3.52951,-0.902147,0.0786712,0.0744355,0.981219,-0.159623,0.000937595,0.00473048,-0.00325034,0.00774231,0.00759784,0.00927471
1615136670.373842091,0.854348,3.52963,-0.902364,0.0786875,0.0744647,0.981211,-0.159649,-0.000954322,0.00469606,-0.00637852,0.0112333,-0.00811007,0.00840389
1615136670.378743183,0.854509,3.52984,-0.90271,0.0786871,0.0744743,0.981204,-0.159688,4.65053e-05,0.00488159,-0.0044762,0.00425219,-0.000255951,0.00927801
1615136670.383695710,0.854564,3.52952,-0.902318,0.0786769,0.0744704,0.981193,-0.159762,0.000962874,0.00294385,-0.00410402,-0.000112426,0.00498028,0.0188815
1615136670.388492090,0.854589,3.52953,-0.902457,0.0786979,0.0744537,0.98118,-0.159839,-0.000729988,0.0043841,-0.00740558,-0.00796532,-0.00723667,0.0180143
1615136670.393432772,0.854164,3.52964,-0.902621,0.0786991,0.074461,0.981169,-0.159903,-0.000580905,0.0046399,-0.00672282,0.00250922,-0.00112764,0.0101699
1615136670.398323615,0.854572,3.5295,-0.902544,0.0786939,0.0744544,0.98116,-0.159967,-0.000675536,0.00436023,-0.00623049,-0.00272579,0.00236342,0.0101763
1615136670.403144323,0.854245,3.52964,-0.902796,0.0787198,0.0744333,0.981153,-0.160005,-0.00207559,0.00627532,-0.009376,-0.0114499,-0.00985351,0.00232722
1615136670.408102791,0.854347,3.52934,-0.902421,0.0787472,0.0744606,0.981139,-0.160063,-0.00228607,0.00154385,-0.0108992,0.00949235,-0.0124712,0.0136809
1615136670.413025670,0.854549,3.52947,-0.902693,0.0787295,0.0744541,0.981132,-0.160121,6.01712e-05,0.00123433,-0.00604788,-0.000107755,0.00847283,0.0189169
1615136670.417939849,0.854455,3.52949,-0.902809,0.0787172,0.0744642,0.981129,-0.160141,-0.00012518,0.00260158,-0.00690833,0.00600251,0.00498211,0.0101904
1615136670.422870477,0.854626,3.52948,-0.902833,0.0786878,0.0744786,0.981128,-0.160154,0.00079252,0.00201139,-0.00570015,0.00949226,0.0119632,0.0119327
1615136670.427724165,0.854311,3.52948,-0.90291,0.0786943,0.0744964,0.981129,-0.160137,-0.00101381,0.00318695,-0.00958587,0.00861974,-0.00287244,0.00669028
1615136670.432596276,0.85441,3.52944,-0.902844,0.0786915,0.0745114,0.981131,-0.160115,-0.000837165,0.00231109,-0.0082858,0.00861814,0.00149043,0.00842735
1615136670.437555255,0.854517,3.52942,-0.902971,0.0787022,0.0745162,0.981133,-0.160097,-0.00106186,0.00145372,-0.00882102,0.0042523,-0.0028734,0.0136529
1615136670.442405476,0.854225,3.52933,-0.902771,0.0787004,0.0745153,0.981137,-0.160075,-0.000329168,0.00215803,-0.00812442,0.00250613,0.00236212,0.0110253
1615136670.447342912,0.85464,3.52926,-0.902812,0.0787207,0.0745072,0.981145,-0.160019,-0.000984705,0.00673315,-0.0105744,-0.00360049,-0.00723758,-0.00469182
1615136670.452334070,0.854696,3.52921,-0.902896,0.078717,0.0745165,0.981148,-0.159996,-0.000196332,0.00432747,-0.00901167,0.00512395,0.00148882,0.00228578
1615136670.457142001,0.854521,3.52912,-0.902832,0.0786948,0.0745414,0.98115,-0.159983,0.000298669,0.00401113,-0.00767628,0.0121056,0.00759736,-0.00120593
1615136670.462066870,0.854593,3.52924,-0.903048,0.0787198,0.074549,0.981141,-0.160024,-0.00141477,0.00146842,-0.0113001,0.0025033,-0.00985587,0.0145014
1615136670.466947503,0.85469,3.52907,-0.902883,0.0787277,0.0745584,0.981133,-0.160064,-0.000937909,0.00248988,-0.0105843,0.00337769,-0.00374705,0.0083966
1615136670.471870670,0.85454,3.52924,-0.903169,0.0787115,0.07458,0.981125,-0.160115,-0.000184404,0.001863,-0.0088482,0.00948726,0.00497988,0.00753089
1615136670.476774077,0.854633,3.52898,-0.902885,0.0786955,0.0745979,0.981115,-0.160173,0.000158195,0.00169511,-0.0083041,0.00774283,0.00498022,0.00753755
1615136670.481601608,0.854476,3.52925,-0.903359,0.0786745,0.0745761,0.981112,-0.160214,0.000766762,0.00500656,-0.00680369,-0.00883541,0.00934391,0.000560353
1615136670.486581988,0.854418,3.52925,-0.903337,0.0786616,0.0745943,0.981105,-0.160252,-0.000159932,0.00323226,-0.00840661,0.00687363,0.00323561,-0.000302137
1615136670.491489342,0.854364,3.52918,-0.903395,0.0786508,0.0746013,0.9811,-0.160283,-0.000292358,0.00365045,-0.00865735,0.00251106,0.0032359,-0.000297296
