Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615140525.477704048,-1.65811,-16.3843,-8.93905,1.94936,-1.86918,2.35348
1615140525.480938911,-1.40031,-15.9222,-8.48193,1.56321,-1.37775,2.28605
1615140525.516592025,-1.75438,-16.9297,-8.01912,1.49842,-1.08049,3.07893
1615140525.518480062,-1.31236,-17.0728,-7.23636,1.76671,-0.36892,3.49277
1615140525.520406007,-1.05126,-17.0879,-7.63056,1.51145,-0.574784,3.73213
1615140525.564273118,-0.864122,-18.174,-6.07531,1.17792,-0.115218,3.61608
1615140525.565005064,-1.12994,-17.6645,-5.99506,0.572641,-0.103452,3.42006
1615140525.565659999,-1.17092,-17.669,-5.6915,0.752391,0.126577,3.26647
1615140525.608294010,0.295097,-17.4095,-1.69229,0.801633,1.44885,-0.602749
1615140525.610114097,-0.0476022,-16.903,-2.09926,1.24077,0.848909,-1.2442
1615140525.611248016,-0.235983,-17.2044,-2.11779,0.588597,0.727586,-0.357791
1615140525.654567956,0.213792,-18.9711,-0.310784,0.349137,1.81583,-0.531166
1615140525.656066894,0.489396,-16.7266,-0.218184,0.70841,1.34552,-2.99914
1615140525.657305955,0.204723,-17.609,-0.607126,1.27781,0.963003,-2.37673
1615140525.658509969,0.371994,-17.2426,-0.345637,1.49885,1.01979,-2.79961
1615140525.700141906,0.849464,-18.7549,1.50843,1.71516,1.80548,-3.1806
1615140525.700794935,0.547319,-18.3796,1.87313,1.15056,1.41764,-3.25593
1615140525.701209068,0.51223,-18.9764,2.00218,1.1525,1.29739,-2.93891
1615140525.701714992,0.342183,-17.6604,2.48631,0.985771,0.604068,-3.89597
1615140525.702179908,0.848002,-16.8027,3.31816,1.16166,1.13718,-4.36764
1615140525.702605009,1.52099,-16.967,3.78715,0.725758,1.62711,-3.87882
1615140525.744103908,1.53399,-18.787,4.44963,1.31117,1.18723,-3.90769
1615140525.744652032,1.79568,-17.3877,5.27778,0.307915,1.67694,-4.51019
1615140525.788017034,2.32522,-17.1329,6.69597,1.35512,1.33191,-5.04397
1615140525.788657903,2.42266,-17.0167,7.31438,0.963927,1.42922,-4.90339
1615140525.789082050,1.82536,-16.2789,7.18699,1.00954,0.870312,-5.5933
1615140525.835987091,1.89777,-16.4148,8.82043,1.15658,0.966946,-4.11577
1615140525.836651086,2.15776,-16.2584,9.05825,1.68312,1.10723,-4.2357
1615140525.837342977,1.95396,-15.8821,9.14158,1.07483,0.678012,-3.87593
1615140525.840065002,1.64363,-15.4421,9.10818,0.94661,0.378472,-3.95316
1615140525.840696096,1.60123,-15.1145,8.92172,1.34229,0.428484,-4.03083
1615140525.884640932,2.22127,-13.5179,10.0464,1.16888,0.614564,-3.09381
1615140525.885402917,1.95654,-13.3389,10.3425,1.8709,0.578422,-3.29927
1615140525.885852098,1.98887,-13.6583,10.2911,1.43818,0.322549,-2.45664
1615140525.927993059,2.81035,-10.9659,10.8843,0.95857,0.0251805,-1.03765
1615140525.928725004,3.05623,-10.9808,11.2746,1.35512,0.3796,-0.891229
1615140525.929451942,2.68828,-11.3214,10.4983,1.2722,-0.184213,-0.176688
1615140525.972052097,2.82979,-8.77127,11.3131,0.80195,0.114637,0.138316
1615140525.972912073,2.43996,-9.90064,11.9937,1.46657,-0.102266,0.810442
1615140525.973654031,2.23906,-9.89086,11.6325,1.29737,-0.53628,1.04799
1615140525.976135969,2.54173,-10.108,12.2697,2.13138,-0.139859,1.06427
1615140525.977046012,2.55926,-10.575,12.2521,1.48141,-0.0931891,2.13013
1615140526.20818948,2.10692,-8.54087,12.2622,0.874129,-0.149798,1.69939
1615140526.23622035,2.18446,-8.92024,12.7542,1.53318,0.24773,1.58864
1615140526.25352954,2.26518,-8.4103,12.7226,1.75584,0.427913,0.953161
1615140526.68202018,1.56114,-6.65155,12.5489,0.975963,-0.676969,1.33773
1615140526.69271087,1.79548,-6.40164,12.8077,0.761755,-0.237798,1.26975
1615140526.70090055,1.68698,-6.29392,12.6745,1.42091,-0.321807,1.02647
1615140526.112188100,1.4643,-4.39329,13.0292,0.824696,-0.189598,0.128669
1615140526.113390922,1.62619,-4.15424,14.1605,0.347028,0.0295783,0.32242
1615140526.114218950,1.77306,-4.77789,14.3616,1.00493,0.208818,0.384975
1615140526.156877040,0.95135,-2.67531,13.939,-0.168866,-0.579342,-0.885522
1615140526.157908916,1.33868,-2.89912,14.718,0.138501,0.2096,-1.00202
1615140526.158740043,1.22047,-2.78675,14.7629,0.227793,0.213358,-1.2932
1615140526.200263023,0.856639,-1.41939,15.2747,-0.0810912,0.213806,-1.67947
1615140526.201730012,0.865154,-1.48843,15.1288,0.00772868,0.217223,-1.75406
1615140526.203120946,0.723154,-1.59203,15.2424,0.533474,0.133714,-2.00375
1615140526.204514026,0.715473,-1.45575,14.9467,0.0113512,0.136736,-1.90486
1615140526.205802917,0.490437,-1.40465,14.5103,0.0570076,-0.297578,-2.02392
1615140526.207107067,0.491247,-0.68713,15.2738,0.531812,-0.000873043,-2.42211
1615140526.208368062,0.995743,-0.0771236,16.8295,-0.338661,0.756166,-2.45919
1615140526.209827899,0.914785,0.12944,16.6715,-0.599915,0.585712,-2.48951
1615140526.211221933,0.662114,-0.521716,16.0581,-0.249437,0.065085,-2.12661
1615140526.252604961,0.350525,1.64101,16.806,-0.525553,0.17427,-2.98218
1615140526.253887891,0.35635,1.02326,17.1288,-0.393806,0.396444,-2.57662
1615140526.296338081,0.0848941,2.68153,17.3838,-0.621836,0.12658,-3.11244
1615140526.297732114,0.248482,3.01696,17.6783,-1.4949,0.522785,-3.01229
1615140526.298801898,-0.134248,2.90104,17.3421,-0.795834,0.0458912,-3.17356
1615140526.344284057,-0.728962,4.66394,18.0362,-0.84927,-0.173858,-3.71293
1615140526.345562934,-0.969034,4.32261,18.7965,-0.409524,-0.393172,-3.57145
1615140526.347208976,-0.862033,3.84453,19.0202,-0.539313,-0.216664,-3.16838
1615140526.388339042,-2.41231,6.15209,18.7582,-0.471822,-0.816083,-3.64821
1615140526.389831066,-1.93092,6.22799,19.4611,-0.994464,-0.158775,-3.46025
1615140526.391072034,-1.75651,6.7123,19.4528,-0.600435,-0.024061,-4.10202
1615140526.393888950,-1.58,6.6828,19.717,-1.07993,0.198044,-3.91411
1615140526.395502090,-1.84841,6.41609,19.1401,-0.991461,-0.366812,-3.7695
1615140526.398093938,-1.967,6.18809,18.944,-0.728047,-0.451698,-3.66837
1615140526.399779081,-2.04084,6.87035,19.1073,-1.51279,-0.406467,-4.00464
