Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615137531.575937032,5.51426,15.0585,10.2801,-1.00879,-0.0884003,-0.978675
1615137531.576874017,5.59018,15.8342,10.2419,-0.485848,-0.176019,-1.76593
1615137531.577496051,5.5931,15.3699,10.6009,-0.399322,-0.0453477,-1.28754
1615137531.624876022,5.78716,15.8876,10.4116,-0.929075,0.429947,-0.512428
1615137531.628002882,5.59949,15.4027,9.83353,-1.49785,-0.269101,-0.16456
1615137531.632883071,5.79343,15.0241,9.993,-1.84844,-0.13895,0.446036
1615137531.668227910,4.97598,14.1693,10.6848,-0.625733,-0.4119,0.528761
1615137531.669194936,5.24529,14.4361,11.3034,-0.93222,0.111381,0.440245
1615137531.669931888,4.89061,13.8527,10.5382,-0.409054,-0.588491,0.526872
1615137531.711941957,4.77049,14.3496,10.8854,-0.80602,-0.424614,0.701508
1615137531.712829113,4.58274,13.9115,10.5642,-0.893721,-0.863265,1.182
1615137531.713561058,4.73045,14.0069,11.0476,-0.151781,-0.384622,0.571183
1615137531.761307001,5.20071,14.0527,10.7401,-0.679015,-0.393794,0.522513
1615137531.764380931,4.955,13.487,10.4839,-1.02889,-0.701276,1.17702
1615137531.767045021,4.70056,13.141,10.7905,-0.897193,-0.533076,1.22034
1615137531.771024942,4.9852,13.2815,11.2876,-0.810417,-0.0101063,1.00214
1615137531.774506092,5.23703,13.0809,11.3719,-0.944018,-0.324169,0.347598
1615137531.777029991,5.0914,13.1118,11.1973,-0.114665,-0.543785,-0.0448032
1615137531.780361890,4.8214,13.2058,10.692,-0.551203,-0.938688,-0.00130069
1615137531.804244995,4.64156,13.4038,10.8396,-0.420593,-0.766011,-0.0890876
1615137531.805247068,4.69958,13.254,10.9982,-0.202769,-0.680497,-0.133839
1615137531.847866058,4.80672,13.052,11.0383,-1.12422,-0.512306,0.0768159
1615137531.848854064,5.0446,13.7402,11.1115,-0.47053,-0.470158,-1.14721
1615137531.849703073,5.37729,13.4405,11.6605,-0.427684,0.00965068,-0.887109
1615137531.892771959,4.70802,13.6108,12.1071,-0.039881,-0.173335,-1.59682
1615137531.895845890,4.37178,12.6776,12.086,-0.0801468,-0.394579,-1.29441
1615137531.898618936,4.49171,13.0335,12.4439,-0.823427,-0.0894794,-1.42837
1615137531.936064004,4.87475,12.9022,11.8938,-0.220241,-0.357331,-1.93069
1615137531.937061071,4.67605,12.9409,11.6041,0.390282,-0.576665,-2.50108
1615137531.937781095,4.87804,12.3999,11.9522,-0.00314061,-0.359319,-1.84922
1615137531.983843088,4.52801,13.0396,11.6524,-0.13941,-0.632018,-2.04282
1615137531.984517097,4.68788,12.7165,11.9206,0.208837,-0.370742,-1.91465
1615137531.985156059,4.82237,12.6481,11.8125,0.295477,-0.502834,-1.83073
1615137532.28098106,4.05247,12.1755,12.7089,-0.0507708,-0.73437,-1.63057
1615137532.28796911,4.20824,12.0633,17.4912,0.16705,-0.47368,-1.54556
1615137532.29361963,4.05135,12.1177,13.0271,-0.00810803,-0.387386,-1.67929
1615137532.71971893,5.01619,12.3122,17.3969,-0.360536,-0.356133,-0.736889
1615137532.72571039,4.62951,13.4719,16.6551,-0.579396,-1.05664,-1.52435
1615137532.73215007,4.57317,12.5436,16.6855,0.162616,-1.05899,-0.957495
1615137532.115844011,4.73614,12.2034,16.7744,-0.531194,-1.07131,-0.337029
1615137532.116381883,5.0437,11.7946,17.3933,-0.0938932,-0.636324,-0.0731409
1615137532.116849899,5.14826,12.1689,17.4857,-0.748247,-0.594031,0.0153743
1615137532.119905948,5.10734,12.1452,17.507,-0.442636,-0.682874,0.0161737
1615137532.120536088,5.19684,11.6506,17.9882,-0.573605,-0.378503,0.671563
1615137532.163969039,5.04242,12.8406,17.5515,-0.574188,-0.647505,0.016449
1615137532.164825916,4.89988,12.4635,17.3314,-0.530598,-0.780251,0.366136
1615137532.165709018,4.33864,12.1325,18.0769,-0.570337,-0.609826,0.0166156
